"","Station","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","Comments.x","Flagged_Data.x","QAQC.y","Boat","Crew","Location","Visit.Date","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","ID","Current","abbreviation","Lat","Lon","Region","Notes","site","sitetype","Region2","Comments.y","Flagged_Data.y","Visit.Date2","DateTime","year","month","Season"
"237","TULE-UNK",7132,12131,"LAMOPE05-TULE-29DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","09:25","",NA,NA,NA,38.129455,121.988852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS#5; accuracy 3m; not paired; GearID LAM03",NA,"true","Mudsucker","AC;ED;SH;GN","Tule Red",2022-12-29,"4=rain","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",50,9.4,10.45,18138,7.7,12.6,0.45,1.64,9.1," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-29,"2022-12-29 09:25",2022,12,"Fall"
"238","TULE-UNK",7136,12134,"LAMOPE06-TULE-29DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.7,NA,NA,NA,"","09:41","",NA,NA,NA,38.133984,121.994191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS#5; accuracy 3m; not paired; no catch; GearID LAM03",NA,"false","Mudsucker","AC;ED;SH;GN","Tule Red",2022-12-29,"4=rain","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",46,9.4,10.36,18095,7.7,21.4,0.59,1.55,8.8," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-29,"2022-12-29 09:41",2022,12,"Fall"
"239","TULE-UNK",7194,12194,"LAMOPE05-TULE-21NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.3,NA,NA,NA,"","10:23","",NA,NA,NA,38.123772,121.98429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED. ",NA,"true","Mudsucker","ED;SH;GP;KS","Tule Red",2022-11-21,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",64,8.5,10.22,18153,7.7,9.7,0.25,0.66,12.2," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-21,"2022-11-21 10:23",2022,11,"Fall"
"240","TULE-UNK",7193,12193,"LAMOPE04-TULE-21NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","10:04","",NA,NA,NA,38.133384,121.992294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," GPS 5; ACCURACY 3M. NOT PAIRED.",NA,"true","Mudsucker","ED;SH;GP;KS","Tule Red",2022-11-21,"1=0-33% clouds","0=Calm; glassy"," E"," 4=flood",69,9.5,10.18,18236,7.8,10.1,0.21,0.74,8.7," 1=absent",2," Inside",NA," false"," POLYGONS 2; 10; 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-21,"2022-11-21 10:04",2022,11,"Fall"
"241","TULE-UNK",7195,12195,"LAMOPE06-TULE-21NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.6,NA,NA,NA,"","10:44","",NA,NA,NA,38.121528,121.982824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED ",NA,"true","Mudsucker","ED;SH;GP;KS","Tule Red",2022-11-21,"1=0-33% clouds","0=Calm; glassy"," NE"," 4=flood",54,8.5,10.05,18136,7.6,12.5,0.27,0.89,12.6," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-21,"2022-11-21 10:44",2022,11,"Fall"
"242","TULE-UNK",7086,12086,"OTTTRA07-TULE-06OCT2022","true","Trawl","OTTTRA",""," "," 2= against flow"," ",1.8,NA,8,NA,"","11:43","11:53",10,NA,NA,38.12228,121.983208,38.126906,121.98727,29969,805492,833407,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," ","1.Boat",3,NA," 1-33%",5,3," DOMINANT VEGETATION IN SAMPLE: POND WEED; seine code 1",NA,"true","Kvichak","ED;SH;EL;GP","Tule Red",2022-10-06,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",51,19.1,7.9,20075,7.4,13.8,0.31,0.8,16.3," 1=absent",1," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-06,"2022-10-06 11:43",2022,10,"Fall"
"243","TULE-UNK",7087,12087,"OTTTRA08-TULE-06OCT2022","true","Trawl","OTTTRA",""," "," 2= against flow"," ",2,NA,8,NA,"","12:04","12:09",5,NA,NA,38.127598,121.987117,38.129836,121.988825,29969,833043,846768,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","1.Boat",3,NA," 0%",5,4," seine code 1",NA,"true","Kvichak","ED;SH;EL;GP","Tule Red",2022-10-06,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",31,19.6,8.41,19151,7.8,24.2,0.28,0.76,8," 1=absent",1," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-06,"2022-10-06 12:04",2022,10,"Fall"
"244","TULE-UNK",7088,12088,"OTTTRA09-TULE-06OCT2022","true","Trawl","OTTTRA",""," "," 2= against flow"," ",2,NA,8,NA,"","12:20","12:30",10,NA,NA,38.130337,121.989188,38.133976,121.993852,29969,846768,875578,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","1.Boat",3,NA," 0%",5,5," seine code 1",NA,"true","Kvichak","ED;SH;EL;GP","Tule Red",2022-10-06,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",27,20.1,8.45,19155,7.8,31,0.3,0.68,7.6," 1=absent",1," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-06,"2022-10-06 12:20",2022,10,"Fall"
"245","TULE-UNK",7212,12214,"BEASEI01-TULE-29NOV2022","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," "," ",0.4,NA,15,13,"","09:10","",NA,NA,NA,38.118129,121.97742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED. POSSIBLE MISSIL TOO SMALL TO ID; LOTS OF MUD IN NET; WATER QUALITY TAKEN FROM BUCKET; UNID silversides all <25mm",NA,"true","Truck","MA;ED;GP","Tule Red",2022-11-29,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,9.5,10.08,20650,7.3,5.1,0.66,4.4,17.8," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29,"2022-11-29 09:10",2022,11,"Fall"
"246","TULE-UNK",7213,12215,"BEASEI02-TULE-29NOV2022","true","Seine","BEASEI",""," 1. No twists; snags; or tears"," "," ",0.5,NA,15,15,"","10:08","",NA,NA,NA,38.115697,121.978044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",2,NA," 0%",NA,NA," GPS 5; ACCURACY 2M. NOT PAIRED. WATER QUALITY TAKEN FROM BUCKET. THRSTI=CDFW 22FRP001 AND 002. UNID silversides all <25mm",NA,"true","Truck","MA;ED;GP","Tule Red",2022-11-29,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,10,10.85,20531,7.4,4,0.86,6.19,19.1," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29,"2022-11-29 10:08",2022,11,"Fall"
"247","WING-BROOD",6417,10957,"LAMOPE08-WING-27APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","14:15","",NA,NA,NA,38.224968,122.037732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," gps #6 accuracy 3m",NA,"true","Mudsucker","CB;ED;KMP;KS","Wings",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 1=high slack",20,19,7.69,6524,7.7,43.2,0.41,0.25,51," 1=absent",2," Inside",NA," false"," Tear in large mesh. Paired? Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,"2022-04-27 14:15",2022,4,"Spring"
"248","WING-BROOD",6712,11551,"LAMOPE07-WING-25MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.6,NA,NA,NA,"","12:25","",NA,NA,NA,38.224849,122.037337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 1-33%",NA,NA," GearID LAM03; Paired N; gps 6 accuracy 5m; dominant veg in net: SHEETALG; PHRAUS; FILALG 1-33%; YELGOB @ 21mm",NA,"true","Chinook","ED;EL;GP;KS","Wings",2022-05-25,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",18,25.9,8.59,7291,7.7,85,0.42,2.86,49.6," 1=absent",1," Inside",NA," false"," Sampled at Brood Pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25,"2022-05-25 12:25",2022,5,"Spring"
"249","WING-TP-INT",7152,12153,"LAMOPE06-WING-21DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,NA,NA,"","10:30","",NA,NA,NA,38.221112,122.035137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," DEPTH USING SECCHI. GPS 5; ACCURACY 2M. NOT PAIRED.",NA,"true","Mudsucker","AC;DMC;SH;KS","Wings",2022-12-21,"5=fog","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",32,8.2,8.91,10157,7.4,22.3,0.4,1.39,46.8," 1=absent",2," Inside",NA," false"," HEXAGON 26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-21,"2022-12-21 10:30",2022,12,"Fall"
"250","WING-TP-INT",6416,10956,"LAMOPE07-WING-27APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,NA,NA,"","13:43","",NA,NA,NA,38.21815,122.032644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," gps #6 accuracy 3m",NA,"true","Mudsucker","CB;ED;KMP;KS","Wings",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",20,18.5,7.67,6558,7.7,39.7,0.35,1.73,49.8," 1=absent",2," Inside",NA," false"," Paired? Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,"2022-04-27 13:43",2022,4,"Spring"
"251","WING-TP-INT",6414,10954,"LAMOPE05-WING-27APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.6,NA,NA,NA,"","12:57","",NA,NA,NA,38.214255,122.038202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," gps #6 accuracy 3m",NA,"true","Mudsucker","CB;ED;KMP;KS","Wings",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",17,18.1,7.69,6637,7.6,47.9,0.44,1.73,46," 1=absent",2," Inside",NA," false"," yellow fin goby @ 22mm; detritus in net. Paired? Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,"2022-04-27 12:57",2022,4,"Spring"
"252","WING-TP-INT",6415,10955,"LAMOPE06-WING-27APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","13:23","",NA,NA,NA,38.216204,122.035502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," gps #6 accuracy 3m",NA,"true","Mudsucker","CB;ED;KMP;KS","Wings",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",19,18.8,9.59,6660,7.9,47.3,0.43,2.09,47.4," 1=absent",2," Inside",NA," false"," @ breach extremely high flow. Paired? Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,"2022-04-27 13:23",2022,4,"Spring"
"253","WING-TP-INT",6713,11552,"LAMOPE08-WING-25MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.5,NA,NA,NA,"","12:48","",NA,NA,NA,38.223859,122.041066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 1-33%",NA,NA," GearID LAM03; Paired N; gps 6 accuracy 4m; dominant veg in net SHEETALG 1-33%; not a random site; DMC230518: EXOPAEL written in datasheet but no count recorded. SHEETALG = ULVSPP",NA,"true","Chinook","ED;EL;GP;KS","Wings",2022-05-25,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",28,26.7,9.25,7170,7.8,29.3,0.07,1.93,62.4," 1=absent",1," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25,"2022-05-25 12:48",2022,5,"Spring"
"254","WING-TP-INT",6714,11553,"LAMOPE09-WING-25MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.4,NA,NA,NA,"","13:12","",NA,NA,NA,38.21954,122.038529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 34-66%",NA,NA," GearID LAM03; Paired N; gps 6 accuracy 3m; possible yelgob @ 16mm; 21mm; 17mm; 17mm; 20mm; 19mm; 22mm; 17mm; unid @17mm; cod end full of detritus 34-66%",NA,"true","Chinook","ED;EL;GP;KS","Wings",2022-05-25,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",30,25.8,8.13,7407,7.7,23.4,0.07,1.57,56.7," 1=absent",1," Inside",NA," false"," Center of Wings (not randomly generated point)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25,"2022-05-25 13:12",2022,5,"Spring"
"255","WING-TP-INT",7150,12151,"LAMOPE04-WING-21DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," "," ",0.8,NA,NA,NA,"","09:57","",NA,NA,NA,38.215681,122.040966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," Depth taken with secchi",NA,"true","Mudsucker","AC;DMC;SH;KS","Wings",2022-12-21,"5=fog","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",NA,7.6,8.9,9944,7.3,20.5,0.39,1.47,49.5," 1=absent",2," Inside",NA," false"," HEXAGON 3 (2 WAS TOO SHALLOW). GPS 5; ACCURACY 2M. NOT PAIRED. No secchi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-21,"2022-12-21 09:57",2022,12,"Fall"
"256","WING-TP-INT",7151,12152,"LAMOPE05-WING-21DEC2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,NA,NA,"","10:19","",NA,NA,NA,38.220298,122.034501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," DEPTH USING SECCHI. GPS 5; ACCURACY 2M. NOT PAIRED.",NA,"true","Mudsucker","AC;DMC;SH;KS","Wings",2022-12-21,"5=fog","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",30,8.3,8.87,10278,7.4,30.7,0.44,1.4,40.5," 1=absent",2," Inside",NA," false"," HEXAGON 14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-21,"2022-12-21 10:19",2022,12,"Fall"
"257","WING-UNK",7208,12210,"LAMOPE06-WING-22NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," "," ",0.6,NA,NA,NA,"","11:16","",NA,NA,NA,38.220285,122.032648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS 5; ACCURACY 3M. NOT PAIRED. GRASS SHRIMP: ROSTRUM BROKEN",NA,"true","Chinook","AC;ED;GP;KS","Wings",2022-11-22,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," E"," 4=flood",30,11.1,8.02,13149,7.4,21.5,0.24,1.47,48.4," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-22,"2022-11-22 11:16",2022,11,"Fall"
"258","WING-UNK",7207,12209,"LAMOPE05-WING-22NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.6,NA,NA,NA,"","10:49","",NA,NA,NA,38.221026,122.03692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS 5; ACCURACY 3M. NOT PAIRED; TOW DIRECTION NOT ENOUGH FLOW TO BE AGAINST IT",NA,"true","Chinook","AC;ED;GP;KS","Wings",2022-11-22,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," E"," 4=flood",35,10.8,8.36,13189,7.4,20.7,0.27,1.43,50.7," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-22,"2022-11-22 10:49",2022,11,"Fall"
"259","WING-UNK",7206,12206,"LAMOPE04-WING-22NOV2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.3,NA,NA,NA,"","10:22","",NA,NA,NA,38.222925,122.042173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS 5; ACCURACY 3M. NOT PAIRED. TOW DIRECTION - NOT A LOT OF FLOW. DEPTH: MUCH OF THE TIME DEPTH WAS NOT SHOWING; BRIEF MOMENT SHOWED 0.3",NA,"true","Chinook","AC;ED;GP;KS","Wings",2022-11-22,"1=0-33% clouds","0=Calm; glassy"," E"," 4=flood",27,9.5,8.4,12835,7.3,21.5,0.37,1.91,56.1," 1=absent",2," Inside",NA," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-22,"2022-11-22 10:22",2022,11,"Fall"
"260","WINT-BARGE",6674,11517,"LAMOPE04-WINT-18MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.7,NA,NA,NA,"","08:52","",NA,NA,NA,38.048199,121.848576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS#6; accuracy=3; high flow made deployment tricky",NA,"true","Mudsucker","DMC;ED;SH;EL","Winter",2022-05-18,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",44,17.4,6.16,6442,7.1,15.3,0.29,0.46,13.2," 1=absent",1," Inside",NA," false"," Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-18,"2022-05-18 08:52",2022,5,"Spring"
"261","WINT-CH-E",6043,10300,"LAMOPE06-WINT-11APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.3,NA,NA,NA,"","11:08","",NA,NA,NA,38.043757,121.846583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," no veg in net",NA,"true","Mudsucker","MA;ED;KMP;KS","Winter",2022-04-11,"3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",45,16.4,9.28,5671,7.9,15.6,0.29,1.1,9.1," 1=absent",2," Inside",NA," false"," WINT-03-2022  GPS #5 accuracy 2m  Paired?: Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-11,"2022-04-11 11:08",2022,4,"Spring"
"262","WINT-CH-INT",6040,10297,"LAMOPE04-WINT-11APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.6,NA,NA,NA,"","10:12","",NA,NA,NA,38.05047,121.853551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," dominant veg in net: MYRAQU; FILALG; ELODIA; % cod end filled: trace",NA,"true","Mudsucker","MA;ED;KMP;KS","Winter",2022-04-11,"3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",38,16.3,9.29,6647,7.8,21.5,0.29,0.95,8.9," 1=absent",2," Inside",NA," false"," WINT-02-2022  code 4 WINT-01-2022 too deep  WINT-04-2022 not sampled; too close to WINT-02-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-11,"2022-04-11 10:12",2022,4,"Spring"
"263","WINT-CH-INT",6042,10298,"LAMOPE05-WINT-11APR2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","10:46","",NA,NA,NA,38.045869,121.850751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%",NA,NA," dominant veg in net: CERDEM; MYRAQU; % cod end filled: trace",NA,"true","Mudsucker","MA;ED;KMP;KS","Winter",2022-04-11,"3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",44,16.3,8.84,4034,7.7,14.2,0.25,0.92,9.5," 1=absent",2," Inside",NA," false"," WINT-02-2022  GPS #5 accuracy 2m  paired? Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-11,"2022-04-11 10:46",2022,4,"Spring"
"264","WINT-CH-INT",6672,11515,"LAMOPE02-WINT-18MAY2022","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",0.8,NA,NA,NA,"","08:09","",NA,NA,NA,38.049312,121.852346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," code 2: deployed funky",NA,"true","Mudsucker","DMC;ED;SH;EL","Winter",2022-05-18,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",49,17.5,6.49,7190,7.2,15.2,0.29,0.47,12.7," 1=absent",1," Inside",NA," false"," WINT-08-2022; Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-18,"2022-05-18 08:09",2022,5,"Spring"
"265","WINT-T-PONDS-E",6671,11514,"LAMOPE01-WINT-18MAY2022","true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","07:49","",NA,NA,NA,38.03478,121.84327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 1-33%",NA,NA," Paired? N",NA,"true","Mudsucker","DMC;ED;SH;EL","Winter",2022-05-18,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",52,17.7,6.12,6140,7.1,10.1,0.25,0.39,12.4," 1=absent",1," Inside",NA," false"," WINT-07-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-18,"2022-05-18 07:49",2022,5,"Spring"
"266","WINT-T-PONDS-E",6673,11516,"LAMOPE03-WINT-18MAY2022","true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",0.5,NA,NA,NA,"","18:22","",NA,NA,NA,38.048165,121.850669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%",NA,NA," GPS#6; accuracy=3; code 2:small twist in one wing",NA,"true","Mudsucker","DMC;ED;SH;EL","Winter",2022-05-18,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",52,17.4,7.25,6993,7.3,10.6,0.25,0.33,12.3," 1=absent",1," Inside",NA," false"," Paired? N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-18,"2022-05-18 18:22",2022,5,"Spring"
