"","SampleID_frp","OrganismID","VisitNo","QAQC","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData","SiteComments","newStation","newLocation","SampleID_key","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","fixedLatStart","fixedLongStart","fixedLatEnd","fixedLongEnd","X","CommonName.x","subsample","Count","AdjCount","LAB_NAME","Date","effort","CPUE","Visit.Date2","year","month","OrganismCode","FishCode","Code_UCDAVIS","Code_YBFM","CommonName.y","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","Legend2"
"1601","MAC11-DECK-21AUG2023",382,8153,"true","SeaArk","DH;SH;AM;GN","Decker Island","08/21/2023","DECK-TP","1=0-33% clouds","0=Calm; glassy"," S"," 2=ebb",111,23,5.59,188,7.1,4.9,0.15,0.46,6.7," 1=absent",2," Inside",NA," false"," ","DECK-TP","Decker Island",13585,"Trawl","MAC",""," "," 2= against flow"," Channel",1.8,NA,50,NA,"","08:41","00:00",NA,NA,NA,38.084399,121.723872,NA,NA,31506,621233,623721,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",11,11," "," Garmin 6",2," "," 10 casts of 5m for 50m distance",38.084399,-121.723872,NA,NA,950,"Physa",100,2,2,"FRP","2023-08-21",9.8174770424681,0.203718327157626,2023-08-21,2023,8,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1602","MAC21-FLYW-27APR2023",382,7879,"true","Mudsucker","BA;AC;DC;ED;AE","Flyway Farms","04/27/2023","FLYW-CH-W","1=0-33% clouds","0=Calm; glassy"," NW"," 1=high slack",53,21.9,6.79,761,9.4,11.2,0.31,1.82,16.4," 1=absent",2," Inside",NA," false"," ","FLYW-CH-W","Yolo Flyway Farms",13112,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","11:23","11:28",5,NA,NA,38.360976,121.643051,38.360859,121.645489,31506,292593,293669,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," not enough distance for 10 min mac trawl. 1 large crayfish removed from mac trawl. ",38.360976,-121.643051,38.360859,-121.645489,2281,"Physa",25,302,1208,"FRP","2023-04-27",5.6775209808205,212.768918702511,2023-04-27,2023,4,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1603","MAC14-LOWE-16AUG2023",382,8208,"true","SeaArk","DD;SH;GN","Lower Yolo Ranch","08/16/2023","LOWE-CH-ENTRANCE-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",76,24.7,5.03,221,7.2,8,0.15,0.53,13.6," 1=absent",1," Inside",NA," false"," ","LOWE-CH-ENTRANCE-S","Lower Yolo Ranch",13637,"Trawl","MAC",""," "," 2= against flow"," Channel",2.3,NA,NA,NA,"","10:41","10:46",5,NA,NA,38.341124,121.665389,38.342191,121.665105,31511,303430,314403,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," 34-66%"," Garmin 6",4," "," MAC stopped short because cod end already 1/2 full of filamentous algae",38.341124,-121.665389,38.342191,-121.665105,2048,"Physa",100,15,15,"FRP","2023-08-16",57.8991056900961,0.259071359068778,2023-08-16,2023,8,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1604","MAC22-FLYW-27APR2023",382,7881,"true","Mudsucker","BA;AC;DC;ED;AE","Flyway Farms","04/27/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",46,23.7,7.19,764,9.4,8.5,0.25,1.43,16.2," 1=absent",2," Inside",NA," false"," ","FLYW-CH-N","Yolo Flyway Farms",13119,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","12:15","12:23",8,NA,NA,38.361042,121.642987,38.364774,121.642908,31506,293571,309321,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",3," "," mac stopped early because of sav",38.361042,-121.642987,38.364774,-121.642908,2403,"Physa",100,109,109,"FRP","2023-04-27",83.1049771820845,1.31159412704222,2023-04-27,2023,4,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1605","MAC14-LIBE-17AUG2023",382,8201,"true","Mudsucker","GU;DH;SH;AM;GN","Liberty Island","08/17/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",NA,24.3,8.91,157,8.1,1.6,0.08,0.29,8.3," 1=absent",2," Inside",NA," false"," secchi depth > secchi (200cm)","LIBE-UNK","Liberty Island",13623,"Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,50,NA,"","11:36","00:00",NA,NA,NA,38.279425,121.693251,NA,NA,31511,374126,381074,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","5.Boogie board",5,5," "," Garmin 6",4," "," Both tows 5m each tow for 10 tows: 50m each; MAC tow 1/3 cod end filled with filamentous algae from water column",38.279425,-121.693251,NA,NA,2006,"Physa",100,1,1,"FRP","2023-08-17",9.8174770424681,0.101859163578813,2023-08-17,2023,8,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1606","MAC14-DECK-21AUG2023",382,8162,"true","SeaArk","DH;SH;AM;GN","Decker Island","08/21/2023","DECK-TP","2=33-66% clouds","0=Calm; glassy"," S"," 2=ebb",85,22.7,4.23,220,6.8,7.9,0.19,0.5,11.6," 1=absent",2," Inside",NA," false"," ","DECK-TP","Decker Island",13603,"Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,50,NA,"","10:41","00:00",NA,NA,NA,38.084426,121.723854,NA,NA,31506,628950,632538,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",11,11," "," Garmin 6",2," "," 10 casts at 5m each for 50m total",38.084426,-121.723854,NA,NA,1979,"Physa",100,1,1,"FRP","2023-08-21",9.8174770424681,0.101859163578813,2023-08-21,2023,8,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1607","MAC13-LIBE-07NOV2023",382,8544,"true","Mudsucker","AC;DMC;DD;DH","Liberty Island","11/07/2023","LIBE_UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," N"," 2=ebb",NA,16.5,11.6,159,8.6,1.7,0.12,0.34,6.4," 1=absent",2," Inside",NA," false"," ","LIBE-UNK","Liberty Island",14069,"Trawl","MAC",""," "," 2= against flow"," Channel",1.4,NA,NA,NA,"","15:29","15:29",10,NA,NA,38.252758,121.675051,38.256414,121.67381,31507,69947,86354,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," ",5," "," top gromet of net was out of water for a few seconds to avoid SAV.",38.252758,-121.675051,38.256414,-121.67381,1648,"Physa",100,3,3,"FRP","2023-11-07",86.5716419445371,0.0346533799361456,2023-11-07,2023,11,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1608","MAC23-WTIB-12APR2023",382,7901,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",57,15.1,8.14,160,7.1,8,0.31,0.43,14.7," 1=absent",1," Inside",NA," false"," Guest= Alec Strachan.  MAC23-WTIB-12APR2023 in 1 gallon bag (1/2) and 500 mL jar (2/2). Repeated trawl over same area to complete 5 min trawls. Same start and end for all trawls (GPS). MAC done right after Zoop and NT; time was not recorded.","WTIB-CH-INT","Webb Tract Island and Berm",13162,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","12:26","00:00",5.5,NA,NA,38.101095,121.581176,38.099945,121.581385,31511,351051,359851,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.0961483333333,-121.589935,38.0949983333333,-121.590144,2662,"Physa",100,2,2,"FRP","2023-04-12",46.4332570922123,0.0430725761069955,2023-04-12,2023,4,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1609","MAC12-MINE-27APR2023",382,7941,"true","Kvichak","DMC;GU;GN","Miner Slough","04/27/2023","MINE-SPUR-S","1=0-33% clouds","0=Calm; glassy"," E"," 2=ebb",101,18.1,8.78,124,7.3,4.2,0.44,0.31,5.7," 1=absent",1," Inside",NA," false"," mac was out of water for 15 s completely (no correction needed). larval fish in mac","MINE-SPUR-S","Miner Slough",13316,"Trawl","MAC",""," "," 2= against flow"," Channel",2.5,NA,NA,NA,"","12:37","12:48",10,NA,NA,38.245728,121.656248,38.248674,121.655065,31511,791333,807313,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.2407813333333,-121.665007,38.2437273333333,-121.663824,1387,"Physa",100,1,1,"FRP","2023-04-27",84.3185736742673,0.0118597831583717,2023-04-27,2023,4,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1610","MAC11-LOWE-09MAY2023",382,7870,"true","Mudsucker","DMC;DD;GN;AAC","Lower Yolo Ranch","05/09/2023","LOWE-CH-W","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",44,17.7,7.75,624,7.8,13.3,0.65,0.9,20.9," 1=absent",1," Inside",NA," false"," ","LOWE-CH-W","Lower Yolo Ranch",13080,"Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","09:45","09:55",10,NA,NA,38.349043,121.657847,38.350493,121.662809,31511,964318,984843,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," 34-66%"," Garmin 6",3," "," mac net completely out of water for 5 seconds. mac veg ~ 1/3 cod end",38.3440963333333,-121.666606,38.3455463333333,-121.671568,1033,"Physa",100,4,4,"FRP","2023-05-09",108.300295661097,0.0369343405351094,2023-05-09,2023,5,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1611","MAC13-WTIB-07NOV2023",382,8613,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",151,16.6,9.26,170,7.5,2.4,0.24,0.4,8.3," 1=absent",1," Outside",NA," false"," ","WTIB-UNK","Webb Tract Island and Berm",14141,"Trawl","MAC",""," "," 2= against flow"," Channel",7.9,NA,NA,NA,"","15:35","15:45",10,NA,NA,38.096161,121.586947,38.093421,121.579296,31506,884852,914330,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," ",5," "," veg is all filalg in water column; mac trawl went slightly east of webb tract; picture mac_photos-202311",38.096161,-121.586947,38.093421,-121.579296,1904,"Physa",100,2,2,"FRP","2023-11-07",155.540858245936,0.012858357749561,2023-11-07,2023,11,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1612","MAC12-FLYW-06NOV2023",382,8606,"true","Mudsucker","CB;DMC;GU;DH","Flyway Farms","11/06/2023","FLYW-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",NA,16.9,9.08,186,8,3.1,0.11,0.4,7.5," 1=absent",2," Inside",NA," false"," secchi hit bottom; guest EP","FLYW-CH-N","Yolo Flyway Farms",14130,"Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","14:45","14:55",10,NA,NA,38.360963,121.643149,38.360869,121.646596,31507,11172,23817,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," ",5," "," shallower than 12cm depth",38.360963,-121.643149,38.360869,-121.646596,1300,"Physa",100,1,1,"FRP","2023-11-06",66.7214245376164,0.0149876895904136,2023-11-06,2023,11,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1613","MAC11-PROS-10MAY2023",382,7817,"true","Airboat","MA;DMC;SH;GN","Prospect Island","05/10/2023","PROS-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",80,15.2,9.74,123,7.3,4.8,0.69,0.59,9.7," 1=absent",1," Inside",NA," false"," Vegetation doesn't sum to 100.","PROS-S","Prospect Island",12901,"Trawl","MAC",""," "," 3= unknown"," Channel",0.9,NA,NA,NA,"","09:27","09:33",6,NA,NA,38.237299,121.66934,38.240938,121.667928,31511,46552,61541,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," 34-66%"," Garmin 5",2," "," MAC cut short due to log jam. veg in sample all <1/3 cod end -> majority is fil algae in water column. ",38.237299,-121.66934,38.240938,-121.667928,1063,"Physa",25,1,4,"FRP","2023-05-10",79.0895557449057,0.0505755780561158,2023-05-10,2023,5,"169","","","","Physa","Invertebrate","","Physa","Physidae","","Gastropoda","Mollusca","","","","","adult",FALSE,"Present",NA,"","Mollusca","Mollusca","Gastropoda","Mollusca","Physa",""
"1614","MAC13-LIBE-08MAY2023",383,7907,"true","Mudsucker","DC;ED;DD;AM;GN","Liberty Island","05/08/2023","LIBE_UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",101,16.7,9.32,406,8.3,5,0.09,0.49,11," 1=absent",2," Inside",NA," false"," DC is boat op. ","LIBE-UNK","Liberty Island",13183,"Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","11:29","11:39",10,NA,NA,38.278036,121.666888,38.28294,121.667803,31511,917416,939374,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," 34-66%"," Garmin 5",3," "," ",38.278036,-121.666888,38.28294,-121.667803,1660,"Pisidium",100,2,2,"FRP","2023-05-08",115.861529458045,0.0172619851417051,2023-05-08,2023,5,"204","","","","Pisidium","Invertebrate","casertanum","Pisidium","","","Bivalvia","Mollusca","","","","","adult",TRUE,"Clam Other",NA,"","Bivalvia","Other","Bivalva","Mollusca","Clam Other",""
"1615","MAC11-DECK-21AUG2023",386,8153,"true","SeaArk","DH;SH;AM;GN","Decker Island","08/21/2023","DECK-TP","1=0-33% clouds","0=Calm; glassy"," S"," 2=ebb",111,23,5.59,188,7.1,4.9,0.15,0.46,6.7," 1=absent",2," Inside",NA," false"," ","DECK-TP","Decker Island",13585,"Trawl","MAC",""," "," 2= against flow"," Channel",1.8,NA,50,NA,"","08:41","00:00",NA,NA,NA,38.084399,121.723872,NA,NA,31506,621233,623721,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",11,11," "," Garmin 6",2," "," 10 casts of 5m for 50m distance",38.084399,-121.723872,NA,NA,954,"Planaria",100,1,1,"FRP","2023-08-21",9.8174770424681,0.101859163578813,2023-08-21,2023,8,"147","","","","Planaria","Invertebrate","tigrina","Girardia","Dugesiidae","Tricladida","Rhabditophora","Platyhelminthes","","","","","adult",FALSE,"Present",NA,"","Platyhelminthes","Platyhelminthes","Platyhelminthes","Platyhelminthes","Planaria",""
"1616","MAC13-WTIB-07NOV2023",386,8613,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",151,16.6,9.26,170,7.5,2.4,0.24,0.4,8.3," 1=absent",1," Outside",NA," false"," ","WTIB-UNK","Webb Tract Island and Berm",14141,"Trawl","MAC",""," "," 2= against flow"," Channel",7.9,NA,NA,NA,"","15:35","15:45",10,NA,NA,38.096161,121.586947,38.093421,121.579296,31506,884852,914330,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," ",5," "," veg is all filalg in water column; mac trawl went slightly east of webb tract; picture mac_photos-202311",38.096161,-121.586947,38.093421,-121.579296,1900,"Planaria",100,2,2,"FRP","2023-11-07",155.540858245936,0.012858357749561,2023-11-07,2023,11,"147","","","","Planaria","Invertebrate","tigrina","Girardia","Dugesiidae","Tricladida","Rhabditophora","Platyhelminthes","","","","","adult",FALSE,"Present",NA,"","Platyhelminthes","Platyhelminthes","Platyhelminthes","Platyhelminthes","Planaria",""
"1617","MAC21-FLYW-27APR2023",386,7879,"true","Mudsucker","BA;AC;DC;ED;AE","Flyway Farms","04/27/2023","FLYW-CH-W","1=0-33% clouds","0=Calm; glassy"," NW"," 1=high slack",53,21.9,6.79,761,9.4,11.2,0.31,1.82,16.4," 1=absent",2," Inside",NA," false"," ","FLYW-CH-W","Yolo Flyway Farms",13112,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","11:23","11:28",5,NA,NA,38.360976,121.643051,38.360859,121.645489,31506,292593,293669,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," not enough distance for 10 min mac trawl. 1 large crayfish removed from mac trawl. ",38.360976,-121.643051,38.360859,-121.645489,2275,"Planaria",25,1,4,"FRP","2023-04-27",5.6775209808205,0.704532843385799,2023-04-27,2023,4,"147","","","","Planaria","Invertebrate","tigrina","Girardia","Dugesiidae","Tricladida","Rhabditophora","Platyhelminthes","","","","","adult",FALSE,"Present",NA,"","Platyhelminthes","Platyhelminthes","Platyhelminthes","Platyhelminthes","Planaria",""
"1618","MAC13-LIBE-17AUG2023",386,8181,"true","Mudsucker","GU;DH;SH;AM;GN","Liberty Island","08/17/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",157,23.2,7.54,136,7.6,2.9,0.09,0.31,6.1," 1=absent",2," Inside",NA," false"," ","LIBE-UNK","Liberty Island",13621,"Trawl","MAC",""," "," 2= against flow"," Channel",4,NA,NA,NA,"","10:10","10:15",5,NA,NA,38.243141,121.683209,38.245347,121.682458,31511,362548,374113,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 6",4," "," MAC trawl cut short because cod-end filled 50% with filamentous algae",38.243141,-121.683209,38.245347,-121.682458,1692,"Planaria",100,39,39,"FRP","2023-08-17",61.0227975308449,0.639105409421567,2023-08-17,2023,8,"147","","","","Planaria","Invertebrate","tigrina","Girardia","Dugesiidae","Tricladida","Rhabditophora","Platyhelminthes","","","","","adult",FALSE,"Present",NA,"","Platyhelminthes","Platyhelminthes","Platyhelminthes","Platyhelminthes","Planaria",""
"1619","MAC12-LIBE-07NOV2023",386,8543,"true","Mudsucker","AC;DMC;DD;DH","Liberty Island","11/07/2023","LIBE_UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," N"," 2=ebb",NA,15.7,11.06,148,8.2,2,0.14,0.25,5.7," 1=absent",2," Inside",NA," false"," turbidity: 1.98","LIBE-UNK","Liberty Island",14065,"Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","14:49","14:59",10,NA,NA,38.244605,121.684405,38.247249,121.684129,31507,56897,69932,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," ",5," "," MAC trawl was just below surface for part of trawl due to high SAV",38.244605,-121.684405,38.247249,-121.684129,1305,"Planaria",100,2,2,"FRP","2023-11-07",68.7792620678394,0.0290785323929083,2023-11-07,2023,11,"147","","","","Planaria","Invertebrate","tigrina","Girardia","Dugesiidae","Tricladida","Rhabditophora","Platyhelminthes","","","","","adult",FALSE,"Present",NA,"","Platyhelminthes","Platyhelminthes","Platyhelminthes","Platyhelminthes","Planaria",""
"1620","MAC13-LIBE-07NOV2023",386,8544,"true","Mudsucker","AC;DMC;DD;DH","Liberty Island","11/07/2023","LIBE_UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," N"," 2=ebb",NA,16.5,11.6,159,8.6,1.7,0.12,0.34,6.4," 1=absent",2," Inside",NA," false"," ","LIBE-UNK","Liberty Island",14069,"Trawl","MAC",""," "," 2= against flow"," Channel",1.4,NA,NA,NA,"","15:29","15:29",10,NA,NA,38.252758,121.675051,38.256414,121.67381,31507,69947,86354,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," ",5," "," top gromet of net was out of water for a few seconds to avoid SAV.",38.252758,-121.675051,38.256414,-121.67381,1649,"Planaria",100,1,1,"FRP","2023-11-07",86.5716419445371,0.0115511266453819,2023-11-07,2023,11,"147","","","","Planaria","Invertebrate","tigrina","Girardia","Dugesiidae","Tricladida","Rhabditophora","Platyhelminthes","","","","","adult",FALSE,"Present",NA,"","Platyhelminthes","Platyhelminthes","Platyhelminthes","Platyhelminthes","Planaria",""
"1621","MAC22-FLYW-27APR2023",386,7881,"true","Mudsucker","BA;AC;DC;ED;AE","Flyway Farms","04/27/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",46,23.7,7.19,764,9.4,8.5,0.25,1.43,16.2," 1=absent",2," Inside",NA," false"," ","FLYW-CH-N","Yolo Flyway Farms",13119,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","12:15","12:23",8,NA,NA,38.361042,121.642987,38.364774,121.642908,31506,293571,309321,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",3," "," mac stopped early because of sav",38.361042,-121.642987,38.364774,-121.642908,2404,"Planaria",100,1,1,"FRP","2023-04-27",83.1049771820845,0.0120329736425892,2023-04-27,2023,4,"147","","","","Planaria","Invertebrate","tigrina","Girardia","Dugesiidae","Tricladida","Rhabditophora","Platyhelminthes","","","","","adult",FALSE,"Present",NA,"","Platyhelminthes","Platyhelminthes","Platyhelminthes","Platyhelminthes","Planaria",""
"1622","MAC11-LIBE-17AUG2023",386,8163,"true","Mudsucker","GU;DH;SH;AM;GN","Liberty Island","08/17/2023","LIBE_UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",75,26.1,4.15,208,7.3,7.8,0.09,0.54,13.3," 1=absent",2," Inside",NA," false"," guest is LS","LIBE-UNK","Liberty Island",13605,"Trawl","MAC",""," "," 2= against flow"," Channel",2.7,NA,NA,NA,"","07:54","07:59",5,NA,NA,38.30499,121.675888,38.307003,121.675907,31511,338356,351131,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 6",4," "," had to redo MAC due to cod end being full of SAV",38.30499,-121.675888,38.307003,-121.675907,1000,"Planaria",25,3,12,"FRP","2023-08-17",67.4073703810241,0.178022075808169,2023-08-17,2023,8,"147","","","","Planaria","Invertebrate","tigrina","Girardia","Dugesiidae","Tricladida","Rhabditophora","Platyhelminthes","","","","","adult",FALSE,"Present",NA,"","Platyhelminthes","Platyhelminthes","Platyhelminthes","Platyhelminthes","Planaria",""
"1623","MAC12-LOWE-16AUG2023",386,8206,"true","SeaArk","DD;SH;GN","Lower Yolo Ranch","08/16/2023","LOWE-CH-NE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",110,24.5,5.08,209,7.3,4.3,0.16,0.52,12.9," 1=absent",1," Inside",NA," false"," ","LOWE-CH-NE","Lower Yolo Ranch",13633,"Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","09:17","09:27",10,NA,NA,38.350597,121.660899,38.352202,121.658744,31511,263946,281041,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," 1-33%"," Garmin 6",4," "," cod-end about 1/3 filled with filamentous algae in MAC sample",38.350597,-121.660899,38.352202,-121.658744,1373,"Planaria",100,11,11,"FRP","2023-08-16",90.2018784081101,0.12194867994025,2023-08-16,2023,8,"147","","","","Planaria","Invertebrate","tigrina","Girardia","Dugesiidae","Tricladida","Rhabditophora","Platyhelminthes","","","","","adult",FALSE,"Present",NA,"","Platyhelminthes","Platyhelminthes","Platyhelminthes","Platyhelminthes","Planaria",""
