"","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season"
"665",8605,14129,"ZOOP11-FLYW-06NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.7,NA,NA,NA,"","14:20","14:25",5,NA,NA,38.360646,121.640329,38.360741,121.64263,31511,622720,628250,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",1," "," ",5," "," ",NA,"true","Mudsucker","CB;DMC;GU;DH","Flyway Farms","11/06/2023","FLYW-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",151,16.8,8.97,184,8,3.1,0.1,0.33,7.4," 1=absent",2," Inside",NA," false"," guest EP",2023-11-06,2023,11,"2023-11-06 14:20","Fall"
"666",8606,14130,"MAC12-FLYW-06NOV2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","14:45","14:55",10,NA,NA,38.360963,121.643149,38.360869,121.646596,31507,11172,23817,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","5",5," "," ",5," "," shallower than 12cm depth",NA,"true","Mudsucker","CB;DMC;GU;DH","Flyway Farms","11/06/2023","FLYW-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",NA,16.9,9.08,186,8,3.1,0.11,0.4,7.5," 1=absent",2," Inside",NA," false"," secchi hit bottom; guest EP",2023-11-06,2023,11,"2023-11-06 14:45","Fall"
"667",8606,14131,"ZOOP12-FLYW-06NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","14:45","14:50",5,NA,NA,38.360961,121.643158,38.360835,121.644926,31511,628257,632814,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","5",1," "," ",5," "," ",NA,"true","Mudsucker","CB;DMC;GU;DH","Flyway Farms","11/06/2023","FLYW-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," S"," 2=ebb",NA,16.9,9.08,186,8,3.1,0.11,0.4,7.5," 1=absent",2," Inside",NA," false"," secchi hit bottom; guest EP",2023-11-06,2023,11,"2023-11-06 14:45","Fall"
"668",8607,14132,"FAV11-WTIB-07NOV2023","true","MI","FAV",""," "," "," Channel edge",1.6,NA,NA,NA,"","11:29","",NA,NA,0.3,38.094615,121.590599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 5",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," ",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",120,16.4,9.1,167,7.4,6.6,0.24,0.4,8.4," 1=absent",1," Inside",NA," false"," sample taken at mouth of interior channel",2023-11-07,2023,11,"2023-11-07 11:29","Fall"
"669",8608,14133,"EAV11-WTIB-07NOV2023","true","MI","EAV",""," "," "," Channel edge",1.01,NA,NA,NA,"","11:50","",NA,NA,0.5,38.094594,121.588024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," 30 stems sampled",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",136,16.5,9.18,169,7.6,5.3,0.18,0.41,8.2," 1=absent",1," Inside",NA," false"," ",2023-11-07,2023,11,"2023-11-07 11:50","Fall"
"670",8609,14135,"SR11-WTIB-07NOV2023","true","MI","SR",""," "," "," Channel edge",1.5,NA,NA,NA,"","12:26","",NA,NA,1.5,38.096012,121.589678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," sav_photo-20231107-20310",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 4=flood",130,16.5,9.42,167,7.6,3.2,0.17,0.39,8.2," 1=absent",1," Inside",NA," false"," ",2023-11-07,2023,11,"2023-11-07 12:26","Fall"
"671",8609,14134,"SAV11-WTIB-07NOV2023","true","MI","SAV",""," "," "," Channel edge",1.5,NA,NA,NA,"","12:26","",NA,NA,0.75,38.096012,121.589678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," sweep_photo-20231107-203932.jpg",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 4=flood",130,16.5,9.42,167,7.6,3.2,0.17,0.39,8.2," 1=absent",1," Inside",NA," false"," ",2023-11-07,2023,11,"2023-11-07 12:26","Fall"
"672",8610,14136,"FAV12-WTIB-07NOV2023","true","MI","FAV",""," "," "," Channel edge",1.23,NA,NA,NA,"","13:03","",NA,NA,0.3,38.094626,121.583002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 2",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," site_visit_photo-20231; sweep_photo-20231107-",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 4=flood",72,16.5,9.39,166,7.6,3.5,0.18,0.42,8.2," 1=absent",1," Inside",NA," false"," ",2023-11-07,2023,11,"2023-11-07 13:03","Fall"
"673",8611,14138,"ZOOP11-WTIB-07NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",9.3,NA,NA,NA,"","14:26","14:30",5,NA,NA,38.097975,121.593187,38.096649,121.588589,31508,420364,429904,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","4",9," "," ",5," "," trace amount of filalg and sav",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," W"," 2=ebb",120,16.6,9.36,170,7.6,6.1,0.22,0.34,8.1," 1=absent",1," Outside",NA," false"," ",2023-11-07,2023,11,"2023-11-07 14:26","Fall"
"674",8611,14137,"MAC11-WTIB-07NOV2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",9.4,NA,NA,NA,"","14:26","14:36",10,NA,NA,38.097978,121.593205,38.095178,121.583198,31506,829339,859021,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," ",5," "," net slipped off at beginning of trawl for 30 seconds. trace amounts of filalg",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," W"," 2=ebb",120,16.6,9.36,170,7.6,6.1,0.22,0.34,8.1," 1=absent",1," Outside",NA," false"," ",2023-11-07,2023,11,"2023-11-07 14:26","Fall"
"675",8612,14140,"ZOOP12-WTIB-07NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",7.5,NA,NA,NA,"","14:57","15:02",5,NA,NA,38.097353,121.593418,38.095002,121.591413,31508,429917,438137,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","4",9," "," ",5," "," ",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",NA,16.6,9.43,169,7.6,2.5,0.23,0.37,8.3," 1=absent",1," Outside",NA," false"," secchi depth greater than 2m",2023-11-07,2023,11,"2023-11-07 14:57","Fall"
"676",8612,14139,"MAC12-WTIB-07NOV2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",6.7,NA,NA,NA,"","14:57","15:07",10,NA,NA,38.097349,121.593414,38.094512,121.587936,31506,859065,884831,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," ",5," "," trace amounts of filalg",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",NA,16.6,9.43,169,7.6,2.5,0.23,0.37,8.3," 1=absent",1," Outside",NA," false"," secchi depth greater than 2m",2023-11-07,2023,11,"2023-11-07 14:57","Fall"
"677",8613,14142,"ZOOP13-WTIB-07NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",9.2,NA,NA,NA,"","15:35","15:40",5,NA,NA,38.096158,121.586933,38.095112,121.583008,31508,438137,448017,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","4",9," "," ",5," "," filalg in sample",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",151,16.6,9.26,170,7.5,2.4,0.24,0.4,8.3," 1=absent",1," Outside",NA," false"," ",2023-11-07,2023,11,"2023-11-07 15:35","Fall"
"678",8613,14141,"MAC13-WTIB-07NOV2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",7.9,NA,NA,NA,"","15:35","15:45",10,NA,NA,38.096161,121.586947,38.093421,121.579296,31506,884852,914330,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," ",5," "," veg is all filalg in water column; mac trawl went slightly east of webb tract; picture mac_photos-202311",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",151,16.6,9.26,170,7.5,2.4,0.24,0.4,8.3," 1=absent",1," Outside",NA," false"," ",2023-11-07,2023,11,"2023-11-07 15:35","Fall"
"679",8614,14143,"MAC14-WTIB-07NOV2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",9.1,NA,NA,NA,"","16:11","16:21",10,NA,NA,38.094394,121.589388,38.094271,121.582858,31506,914431,940649,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," ",5," "," filalg filled half of cod end; end flowmeter taken after sample processing so value may be slightly off. mac_photos-20231108-00294",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",160,16.4,9.1,167,7.5,4.4,0.36,0.44,8.4," 1=absent",1," Outside",NA," false"," ",2023-11-07,2023,11,"2023-11-07 16:11","Fall"
"680",8614,14144,"ZOOP14-WTIB-07NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",9.7,NA,NA,NA,"","16:11","16:16",5,NA,NA,38.094386,121.589338,38.094698,121.585865,31508,448034,457496,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","4",9," "," ",5," "," filalg; zoop_photos-2023110",NA,"true","Chinook","MA;SH;AM;GN","Webb Tract Islands and Berms","11/07/2023","WTIB-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",160,16.4,9.1,167,7.5,4.4,0.36,0.44,8.4," 1=absent",1," Outside",NA," false"," ",2023-11-07,2023,11,"2023-11-07 16:11","Fall"
"681",8615,14146,"SR11-WINT-13NOV2023","true","MI","SR",""," "," "," Channel",1.4,NA,NA,NA,"","12:02","",NA,NA,1.4,38.04238,121.848752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," sav_photo-20231113",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 4=flood",67,15.8,8.56,4502,7.3,7.3,0.14,0.43,7.1," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 12:02","Fall"
"682",8615,14145,"SAV11-WINT-13NOV2023","true","MI","SAV",""," "," "," Channel",1.4,NA,NA,NA,"","12:02","",NA,NA,0.7,38.04238,121.848752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," ",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 4=flood",67,15.8,8.56,4502,7.3,7.3,0.14,0.43,7.1," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 12:02","Fall"
"683",8616,14147,"FAV11-WINT-13NOV2023","true","MI","FAV",""," "," "," Channel edge",1.75,NA,NA,NA,"","12:47","",NA,NA,0.3,38.039374,121.845747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," ",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," N"," 4=flood",77,16,8.93,6304,7.6,7.6,0.13,0.35,6.2," 1=absent",2," Inside",NA," false"," site_visit_photo-202311",2023-11-13,2023,11,"2023-11-13 12:47","Fall"
"684",8617,14148,"EAV11-WINT-13NOV2023","true","MI","EAV",""," "," "," Channel edge",1.65,NA,NA,NA,"","13:23","",NA,NA,0.82,38.040113,121.845342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," 25 stems sampled",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," N"," 4=flood",76,16.1,8.95,6666,7.6,7.6,0.13,0.35,6.3," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 13:23","Fall"
"685",8618,14149,"MAC11-WINT-13NOV2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",3.2,NA,NA,NA,"","14:31","14:41",10,NA,NA,38.029627,121.841454,38.032506,121.843116,31506,940802,957770,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," ",5," "," ",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",92,16,8.76,7259,7.6,7,0.14,0.4,6.5," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 14:31","Fall"
"686",8618,14150,"ZOOP11-WINT-13NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",3.1,NA,NA,NA,"","14:31","14:36",5,NA,NA,38.029631,121.841456,38.031135,121.842321,31511,669154,676013,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",2," "," ",5," "," ",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",92,16,8.76,7259,7.6,7,0.14,0.4,6.5," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 14:31","Fall"
"687",8618,14151,"EAV12-WINT-13NOV2023","true","MI","EAV",""," "," "," Channel edge",0.83,NA,NA,NA,"","14:09","",NA,NA,0.41,38.029593,121.841483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," 30 stems sampled",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",92,16,8.76,7259,7.6,7,0.14,0.4,6.5," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 14:09","Fall"
"688",8619,14152,"MAC12-WINT-13NOV2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","14:57","15:08",10,NA,NA,38.035155,121.84453,38.039218,121.846877,31506,957813,974971,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," ",5," "," lifted net out of water for 5 seconds 100%",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",78,16.3,8.89,5823,7.6,7.4,0.12,0.49,6.4," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 14:57","Fall"
"689",8619,14153,"ZOOP12-WINT-13NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.9,NA,NA,NA,"","14:58","15:02",5,NA,NA,38.035165,121.844538,38.037234,121.845722,31511,676031,683971,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",2," "," ",5," "," ",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",78,16.3,8.89,5823,7.6,7.4,0.12,0.49,6.4," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 14:58","Fall"
"690",8620,14155,"ZOOP13-WINT-13NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.5,NA,NA,NA,"","15:33","15:38",5,NA,NA,38.044983,121.846956,38.043763,121.846507,31511,683987,690984,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",2," "," ",5," "," ",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 2=ebb",100,16.2,8.75,6612,7.5,5.3,0.13,0.39,6.7," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 15:33","Fall"
"691",8620,14154,"MAC13-WINT-13NOV2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",2.6,NA,NA,NA,"","15:33","15:43",10,NA,NA,38.044984,121.84696,38.042806,121.846232,31506,974998,993786,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," ",5," "," lost about 5% of sample during processing",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 2=ebb",100,16.2,8.75,6612,7.5,5.3,0.13,0.39,6.7," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 15:33","Fall"
"692",8621,14157,"ZOOP14-WINT-13NOV2023","true","Trawl","ZOOP",""," "," 3= unknown"," Channel",1.7,NA,NA,NA,"","16:04","16:10",6,NA,NA,38.039079,121.845092,38.039687,121.846629,31511,690994,697161,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",2," "," ",5," "," zoop out of water 100% for 1 minute",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 2=ebb",103,16.2,8.48,6208,7.5,4.7,0.15,0.4,6.8," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 16:04","Fall"
"693",8621,14156,"MAC14-WINT-13NOV2023","true","Trawl","MAC",""," "," 3= unknown"," Channel",1.8,NA,NA,NA,"","16:04","16:11",7,NA,NA,38.039085,121.845087,38.039602,121.846914,31506,997783,8370,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat","11",11," "," ",5," "," mac cut short because channel breach east was too short; mac lifted out of water completely for 30 seconds to avoid EAV; less than 1/3 cod end filled with typspp from hitting side of channel",NA,"true","Mudsucker","MA;DH;AM;GN","Winter Island","11/13/2023","WINT-UNK","1=0-33% clouds","0=Calm; glassy"," NA"," 2=ebb",103,16.2,8.48,6208,7.5,4.7,0.15,0.4,6.8," 1=absent",2," Inside",NA," false"," ",2023-11-13,2023,11,"2023-11-13 16:04","Fall"
"694",8622,14158,"EAV11-TULE-14NOV2023","true","MI","EAV",""," "," "," Channel edge",0.8,NA,NA,NA,"","11:32","",NA,NA,0.4,38.132752,121.991191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," 20 stems sampled",NA,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," N"," 4=flood",110,15.2,9.98,14255,7.9,6.5,0.26,0.94,8.8," 1=absent",1," Inside",NA," false"," ",2023-11-14,2023,11,"2023-11-14 11:32","Fall"
"695",8623,14159,"EAV12-TULE-14NOV2023","true","MI","EAV",""," "," "," Channel edge",1.28,NA,NA,NA,"","12:14","",NA,NA,0.64,38.125372,121.986408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," samples taken inside side channel. 20 stems sampled",NA,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," N"," 4=flood",47,15.2,9.98,14278,8,22.5,0.37,1.29,8.1," 1=absent",1," Inside",NA," false"," ",2023-11-14,2023,11,"2023-11-14 12:14","Fall"
"696",8624,14160,"EAV13-TULE-14NOV2023","true","MI","EAV",""," "," "," Channel edge",0.7,NA,NA,NA,"","12:49","",NA,NA,0.35,38.123601,121.980863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," 30 stems sampled",NA,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 4=flood",72,14.1,8.94,11795,7.4,6.5,0.34,1.12,23.5," 1=absent",1," Inside",NA," false"," sampling inside tidal pond at the end of the main channel; sw edge",2023-11-14,2023,11,"2023-11-14 12:49","Fall"
"697",8625,14161,"EAV14-TULE-14NOV2023","true","MI","EAV",""," "," "," Channel edge",1.75,NA,NA,NA,"","13:27","",NA,NA,0.88,38.118634,121.981909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," 1",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",5," "," 20 stems sampled",NA,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 4=flood",52,15.3,10.11,14415,8,17.7,0.35,1.33,8.2," 1=absent",1," Inside",NA," false"," ",2023-11-14,2023,11,"2023-11-14 13:27","Fall"
"698",8626,14162,"MAC11-TULE-14NOV2023","true","Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","14:29","14:39",10,NA,NA,38.121495,121.981814,38.123714,121.980275,31506,8393,24505,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","11",11," "," ",5," "," did a turn around in channel to tidal pond (trawled in tidal pond)",NA,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",65,15.5,10.18,14704,8.1,10.4,0.44,1.75,8.3," 1=absent",1," Inside",NA," false"," hknl striper 60 cm healthy; 47 cm healthy; main channel near back side channel with pole in mouth. gps starting of trawl. striper 41 cm healthy from tidal pond end gps of trawl. other: ",2023-11-14,2023,11,"2023-11-14 14:29","Fall"
"699",8626,14163,"ZOOP11-TULE-14NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","14:29","14:35",5,NA,NA,38.121495,121.9818,38.123292,121.981198,31511,697167,703590,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",1," "," ",5," "," ",NA,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",65,15.5,10.18,14704,8.1,10.4,0.44,1.75,8.3," 1=absent",1," Inside",NA," false"," hknl striper 60 cm healthy; 47 cm healthy; main channel near back side channel with pole in mouth. gps starting of trawl. striper 41 cm healthy from tidal pond end gps of trawl. other: ",2023-11-14,2023,11,"2023-11-14 14:29","Fall"
"700",8627,14165,"ZOOP12-TULE-14NOV2023","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",2.8,NA,NA,NA,"","15:07","15:13",5,NA,NA,38.121194,121.982034,38.119394,121.981875,31511,703611,710224,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat","1",2," "," ",5," "," zoop out for ~45 sec time added at end",NA,"true","Mudsucker","CB;AC;DH;GN","Tule Red","11/14/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," N"," 2=ebb",93,15.6,10.23,14774,8.1,5.8,0.37,1.58,8.5," 1=absent",1," Inside",NA," false"," ",2023-11-14,2023,11,"2023-11-14 15:07","Fall"
