"","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season"
"382",8408,13869,"OTTTRA08-RYER-11OCT2023","false","Trawl","OTTTRA",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.5,NA,11,NA,"","13:40","13:49",9,NA,NA,38.086178,122.01733,38.086546,122.024008,31510,142487,166495,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","03",NA," 1-33%"," Garmin 5",NA," "," 9 min trawl","false","Kvichak","AC;ED;DH;SH","Ryer Island","10/11/2023","RYER-CH-LG-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",69,19.4,8.52,13767,7.9,9.9,0.16,0.37,7.1," 1=absent",2," Inside",NA," false"," ",2023-10-11,2023,10,"2023-10-11 13:40","Fall"
"383",8409,13870,"OTTTRA09-RYER-11OCT2023","false","Trawl","OTTTRA",""," 3. Complete twist; snag; or large tear"," 2= against flow"," ",2.5,NA,11,NA,"","14:17","00:00",NA,NA,NA,38.080338,122.017237,NA,NA,31510,166497,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","03",NA," "," Garmin 5",NA," "," got snagged; had to try to retrieve net; took 1.5 hrs. tons of heavy mud and debris. very very heavy. retrieved net; day over!","false","Kvichak","AC;ED;DH;SH","Ryer Island","10/11/2023","RYER-CH-LG-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",67,19.6,8.67,12704,7.9,8.1,0.16,0.44,7.1," 1=absent",2," Inside",NA," false"," ",2023-10-11,2023,10,"2023-10-11 14:17","Fall"
"384",8410,13871,"LAMOPE01-GRIZ-27NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.2,NA,NA,NA,"","09:03","",NA,NA,NA,38.115481,122.006453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," "," Garmin 6",6," Lowrance"," photo backup for gps","false","Mudsucker","AC;ED;DH;SH","Grizzly Bay","11/27/2023","GRIZ-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," NE"," 4=flood",62,11.8,9.17,17311,7.8,10.7,0.2,0.6,7.2," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 09:03","Fall"
"385",8411,13872,"LAMOPE02-GRIZ-27NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.3,NA,NA,NA,"","09:21","",NA,NA,NA,38.118756,122.009661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," "," Garmin 6",2," "," ","false","Mudsucker","AC;ED;DH;SH","Grizzly Bay","11/27/2023","GRIZ-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," NE"," 4=flood",58,11.7,9.26,17300,7.8,10.6,0.17,0.42,7.2," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 09:21","Fall"
"386",8412,13873,"LAMOPE03-GRIZ-27NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,NA,NA,"","09:44","",NA,NA,NA,38.130337,121.996999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," "," Garmin 6",2," Lowrance"," ","false","Mudsucker","AC;ED;DH;SH","Grizzly Bay","11/27/2023","GRIZ-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",75,9.8,10.03,16697,7.9,8.7,0.25,0.58,8.3," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 09:44","Fall"
"387",8413,13875,"HOOK01-TULE-27NOV2023","false","Cast","HOOK",""," "," "," ",NA,NA,NA,NA,"","00:00","",NA,NA,NA,38.125989,121.987131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","false","Mudsucker","AC;ED;DH;SH","Tule Red","11/27/2023","TULE-CH-LG-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",89,7.9,9.48,160,7.4,6,0.21,0.65,19.2," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 00:00","Fall"
"388",8413,13874,"LAMOPE04-TULE-27NOV2023","false","Seine","LAMOPE",""," 3. Complete twist; snag; or large tear"," 2= against flow"," ",2,NA,NA,NA,"","10:14","",NA,NA,NA,38.121403,121.982295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," "," Garmin 6",3," Lowrance"," code 3- narrow; redo STRBAS gilled on mono from outside","false","Mudsucker","AC;ED;DH;SH","Tule Red","11/27/2023","TULE-CH-LG-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",89,7.9,9.48,160,7.4,6,0.21,0.65,19.2," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 10:14","Fall"
"389",8413,13876,"HOOK02-TULE-27NOV2023","false","Cast","HOOK",""," "," "," ",NA,NA,NA,NA,"","00:00","",NA,NA,NA,38.121389,121.982587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","false","Mudsucker","AC;ED;DH;SH","Tule Red","11/27/2023","TULE-CH-LG-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",89,7.9,9.48,160,7.4,6,0.21,0.65,19.2," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 00:00","Fall"
"390",8414,13877,"LAMOPE05-TULE-27NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",3.3,NA,NA,NA,"","10:42","",NA,NA,NA,38.122346,121.983209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",2," Lowrance"," ","false","Mudsucker","AC;ED;DH;SH","Tule Red","11/27/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",84,8.3,9.63,16095,7.5,6.9,0.25,0.86,17.2," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 10:42","Fall"
"391",8415,13878,"LAMOPE06-TULE-27NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.6,NA,NA,NA,"","11:20","",NA,NA,NA,38.132966,121.991466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",2," "," ","false","Mudsucker","AC;ED","Tule Red","11/27/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",67,9.8,10.3,16598,7.9,8.5,0.28,0.89,8.9," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 11:20","Fall"
"392",8416,13879,"LAMOPE07-TULE-27NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.6,NA,NA,NA,"","11:44","",NA,NA,NA,38.133816,121.993162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",2," Lowrance"," ","false","Mudsucker","AC;ED;DH;SH","Tule Red","11/27/2023","TULE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",64,10.3,10.18,16828,7.9,9.9,0.29,1.04,7.9," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 11:44","Fall"
"393",8417,13880,"LAMOPE08-RYER-27NOV2023","false","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.5,NA,NA,NA,"","12:16","",NA,NA,NA,38.077324,122.013901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",6," Lowrance"," CODE 2: DEPTH","false","Mudsucker","AC;ED;DH;SH","Ryer Island","11/27/2023","RYER-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",52,13,9.21,17180,7.7,13.1,0.17,0.43,7," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 12:16","Fall"
"394",8418,13881,"LAMOPE09-RYER-27NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.2,NA,NA,NA,"","12:47","",NA,NA,NA,38.081544,122.01779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",6," Lowrance"," ","false","Mudsucker","AC;ED;DH;SH","Ryer Island","11/27/2023","RYER-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 2=ebb",71,13,9.12,19061,7.7,7,0.12,43,7.2," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 12:47","Fall"
"395",8419,13882,"LAMOPE10-RYER-27NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","13:16","",NA,NA,NA,38.086738,122.029744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",5," Lowrance"," ","false","Mudsucker","AC;ED;DH;SH","Ryer Island","11/27/2023","RYER-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 2=ebb",73,13.1,9.18,19558,7.8,6.4,0.15,0.33,7.1," 1=absent",2," Inside",NA," false"," ",2023-11-27,2023,11,"2023-11-27 13:16","Fall"
"396",8421,13901,"LAMOPE01-NURS-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.3,NA,NA,NA,"","09:30","",NA,NA,NA,38.180882,121.921976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",4," Lowrance"," ","false","Mudsucker","AC;DMC;ED;DH;AM","Nurse-Denverton","11/28/2023","NURS-EXT-BRAD-W","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",37,10.2,8.94,7987,7.4,23.2,0.29,1.17,37.7," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 09:30","Fall"
"397",8422,13902,"LAMOPE02-NURS-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.7,NA,NA,NA,"","09:51","",NA,NA,NA,38.180405,121.91834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",6," Lowrance","  ","false","Mudsucker","AC;DMC;ED;DH;AM","Nurse-Denverton","11/28/2023","NURS-LHB-NE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",35,10,8.86,8035,7.4,21.6,0.29,1.13,38," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 09:51","Fall"
"398",8423,13903,"LAMOPE03-NURS-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","10:35","",NA,NA,NA,38.191506,121.904264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 1-33%"," Garmin 6",5," Lowrance"," ","false","Mudsucker","AC;DMC;ED;DH;AM","Nurse-Denverton","11/28/2023","NURS-EXT-BRAD-E","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",39,8.2,8.45,7296,7.2,18.3,0.59,2.93,44.9," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 10:35","Fall"
"399",8424,13904,"LAMOPE04-BRAD-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","11:17","",NA,NA,NA,38.197471,121.916389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",2," Lowrance"," ","false","Mudsucker","AC;DMC;ED;DH;AM","Bradmoor Island","11/28/2023","BRAD-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",39,9.6,9,7801,7.4,19.9,0.29,1.27,40.1," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 11:17","Fall"
"400",8425,13905,"LAMOPE05-BRAD-28NOV2023","false","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",2.2,NA,NA,NA,"","11:48","",NA,NA,NA,38.196541,121.920935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",5," Lowrance"," code 2 = narrow; high current","false","Mudsucker","AC;DMC;ED;DH;AM","Bradmoor Island","11/28/2023","BRAD-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",29,10,8.89,7890,7.4,25.1,0.29,1.13,37.4," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 11:48","Fall"
"401",8426,13907,"HOOK01-BRAD-28NOV2023","false","Cast","HOOK",""," "," "," ",NA,NA,NA,NA,"","00:00","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," caught near breach ~30 m from lampara sample.","false","Mudsucker","AC;DMC;ED;DH;AM","Bradmoor Island","11/28/2023","BRAD-W","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",31,10.6,8.75,8562,7.4,25.9,0.29,1.12,36," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 00:00","Fall"
"402",8426,13906,"LAMOPE06-BRAD-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,NA,NA,"","12:17","",NA,NA,NA,38.183681,121.924219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",3," Lowrance"," ","false","Mudsucker","AC;DMC;ED;DH;AM","Bradmoor Island","11/28/2023","BRAD-W","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",31,10.6,8.75,8562,7.4,25.9,0.29,1.12,36," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 12:17","Fall"
"403",8427,13908,"LAMOPE07-ARNO-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.2,NA,NA,NA,"","12:59","",NA,NA,NA,38.176156,121.905238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",2," Lowrance"," ","false","Mudsucker","AC;DMC;ED;DH;AM","Arnold Slough","11/28/2023","ARNO-CH-S","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," NE"," 1=high slack",39,10.3,9,8163,7.4,19.2,0.28,1.13,38.7," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 12:59","Fall"
"404",8428,13909,"LAMOPE08-ARNO-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.1,NA,NA,NA,"","13:18","",NA,NA,NA,38.179601,121.90036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",8," Lowrance"," missil @ 75;62;53 with weird internal hemorrhaging; others pluse counted with it as well; emma has pics; nematodes! ","false","Mudsucker","AC;DMC;ED;DH;AM","Arnold Slough","11/28/2023","ARNO-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," NE"," 1=high slack",31,10.5,9.01,8153,7.5,20.7,0.29,1.13,37.8," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 13:18","Fall"
"405",8428,13910,"HOOK02-ARNO-28NOV2023","false","Cast","HOOK",""," "," "," ",NA,NA,NA,NA,"DH","00:00","",NA,NA,NA,38.180324,121.905759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," ","false","Mudsucker","AC;DMC;ED;DH;AM","Arnold Slough","11/28/2023","ARNO-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," NE"," 1=high slack",31,10.5,9.01,8153,7.5,20.7,0.29,1.13,37.8," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 00:00","Fall"
"406",8429,13911,"LAMOPE09-ARNO-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,NA,NA,"","13:53","",NA,NA,NA,38.179806,121.905188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 1-33%"," Garmin 6",5," Lowrance"," ","false","Mudsucker","AC;DMC;ED;DH;AM","Arnold Slough","11/28/2023","ARNO-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",33,10.9,8.8,8691,7.5,23,0.26,1.15,36.1," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 13:53","Fall"
"407",8430,13912,"LAMOPE10-BLAC-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","14:28","",NA,NA,NA,38.179617,121.910472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 1-33%"," Garmin 6",3," Lowrance"," *  = internal hemorrhage; nematodes","false","Mudsucker","AC;DMC;ED;DH;AM","Blacklock","11/28/2023","BLAC-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",37,10.2,8.81,8091,7.4,17.7,0.3,1.19,39," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 14:28","Fall"
"408",8431,13913,"LAMOPE11-BLAC-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.7,NA,NA,NA,"","15:12","",NA,NA,NA,38.179364,121.912816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 1-33%"," Garmin 6",2," Lowrance"," ","false","Mudsucker","AC;DMC;ED;DH;AM","Blacklock","11/28/2023","BLAC-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 2=ebb",66,11.2,8.72,8870,7.5,21.3,0.26,1.14,36," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 15:12","Fall"
"409",8432,13914,"LAMOPE12-BLAC-28NOV2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","14:52","",NA,NA,NA,38.178089,121.909557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 1-33%"," Garmin 6",2," Lowrance"," * = internal hemorrhage; nematodes!","false","Mudsucker","AC;DMC;ED;DH;AM","Blacklock","11/28/2023","BLAC-CH-2","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 2=ebb",42,10.3,8.73,8113,7.4,18,0.28,1.2,38.7," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 14:52","Fall"
"410",8433,13915,"LAMOPE01-STAI-06DEC2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,NA,NA,"","08:24","",NA,NA,NA,38.321848,121.690286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",4," Lowrance"," ","false","Mudsucker","AC;DMC;DH;SH;AM","Stairsteps-Liberty Cut","12/06/2023","STAI-S","5=fog","1=wind 1-3 mph; scaley ripples"," S"," 4=flood",163,11,9.31,245,7.5,2.7,0.19,0.37,10," 1=absent",2," Inside",NA," false"," ",2023-12-06,2023,12,"2023-12-06 08:24","Fall"
"411",8434,13916,"LAMOPE02-STAI-06DEC2023","false","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",1.1,NA,NA,NA,"","08:39","",NA,NA,NA,38.325224,121.684328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 34-66%"," Garmin 6",8," Lowrance"," code 2: distance to set out net was short; had to turn to let out all net; prop hit bottom; took longer to set out","false","Mudsucker","AC;DMC;DH;SH;AM","Stairsteps-Liberty Cut","12/06/2023","STAI-M","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," S"," 4=flood",NA,11,9.35,245,7.5,2.9,0.18,0.36,10.1," 1=absent",2," Inside",NA," false"," secchi touched bottom @ 127",2023-12-06,2023,12,"2023-12-06 08:39","Fall"
"412",8435,13917,"LAMOPE03-STAI-06DEC2023","false","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.4,NA,NA,NA,"","09:16","",NA,NA,NA,38.316512,121.667482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 1-33%"," Garmin 6",5," Lowrance"," deploying at edge of shoal; depth is dropping (~3.3 to 5.5) = code 2","false","Mudsucker","AC;DMC;DH;SH;AM","Stairsteps-Liberty Cut","12/06/2023","STAI-LIBE","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," S"," 4=flood",122,11.3,9.74,217,7.6,3.7,0.18,0.31,8.1," 1=absent",2," Inside",NA," false"," ",2023-12-06,2023,12,"2023-12-06 09:16","Fall"
"413",8435,13918,"HOOK01-STAI-06DEC2023","false","Cast","HOOK",""," "," "," ",NA,NA,NA,NA,"DH","09:20","",NA,NA,NA,38.316512,121.667482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," "," plus counted LARBAS got off hook near boat","false","Mudsucker","AC;DMC;DH;SH;AM","Stairsteps-Liberty Cut","12/06/2023","STAI-LIBE","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," S"," 4=flood",122,11.3,9.74,217,7.6,3.7,0.18,0.31,8.1," 1=absent",2," Inside",NA," false"," ",2023-12-06,2023,12,"2023-12-06 09:20","Fall"
"414",8436,13921,"LAMOPE04-LOWE-06DEC2023","false","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",2.3,NA,NA,NA,"","09:58","",NA,NA,NA,38.343851,121.66458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",2," Lowrance"," current was quick and had to make a hasty deployment","false","Mudsucker","AC;DMC;DH;SH;AM","Lower Yolo Ranch","12/06/2023","LOWE-CH-ENTRANCE-S","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," S"," 4=flood",141,11.4,10.45,256,7.8,4.7,0.19,0.38,8.9," 1=absent",2," Inside",NA," false"," ",2023-12-06,2023,12,"2023-12-06 09:58","Fall"
"415",8437,13922,"LAMOPE05-LOWE-06DEC2023","false","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.8,NA,NA,NA,"","11:04","",NA,NA,NA,38.350772,121.66053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 1-33%"," Garmin 6",2," Lowrance"," potential hardhead put in EtOH; IDed in lab as GOLSHI 12/28/2023","false","Mudsucker","AC;DMC;DH;SH;AM","Lower Yolo Ranch","12/06/2023","LOWE-CH-NE","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," S"," 4=flood",95,11.5,10.51,256,7.8,11.8,0.21,0.51,8.5," 1=absent",2," Inside",NA," false"," ",2023-12-06,2023,12,"2023-12-06 11:04","Fall"
"416",8438,13923,"CAST01-LOWE-06DEC2023","false","Cast","CAST",""," "," "," ",1.8,NA,NA,NA,"AM","12:42","",NA,70,NA,38.353594,121.660802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","",NA," "," ",NA," Lowrance"," ","false","Mudsucker","AC;DMC;DH;SH;AM","Lower Yolo Ranch","12/06/2023","LOWE-CH-ENTRANCE-N","3=66-100% clouds","0=Calm; glassy"," SE"," 4=flood",NA,11.5,10.5,284,7.8,4,0.15,0.34,9.7," 1=absent",2," Inside",NA," false"," ",2023-12-06,2023,12,"2023-12-06 12:42","Fall"
